date,section,metric,segment,value,status,note
2026-07-27,forward_accuracy,rh3_bias_14d,T1_low,0.0073,INFO,n=94 MAE=0.231
2026-07-27,forward_accuracy,rh3_bias_14d,T2_mid,0.0192,INFO,n=94 MAE=0.253
2026-07-27,forward_accuracy,rh3_bias_14d,T3_high,0.0665,INFO,n=94 MAE=0.217
2026-07-27,forward_accuracy,rh3_spearman_rate_14d,C,0.2962,INFO,n=32 (position backfilled from latest snapshot)
2026-07-27,forward_accuracy,rh3_spearman_rate_14d,non_C,0.1285,INFO,n=250 (position backfilled from latest snapshot)
2026-07-27,forward_accuracy,rp3_spearman_rate_14d,all,0.3585,INFO,anchor=2026-07-13 fwd_days=14 n=106 start_floor=2 (survivorship: conditional on volume)
2026-07-27,forward_accuracy,rp3_spearman_total_14d,all,0.3585,INFO,n=106 rate-model vs fwd TOTAL fp
2026-07-27,forward_accuracy,rp3_vs_prior_delta_14d,all,0.2492,INFO,n=106 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-27,forward_accuracy,rp3_bias_14d,T1_low,0.4734,INFO,n=36 MAE=6.193
2026-07-27,forward_accuracy,rp3_bias_14d,T2_mid,-1.4607,INFO,n=35 MAE=4.590
2026-07-27,forward_accuracy,rp3_bias_14d,T3_high,-0.8333,INFO,n=35 MAE=6.326
2026-07-27,forward_accuracy,rp3_spearman_rate_14d,data_driven,0.363,INFO,n=101
2026-07-27,forward_accuracy,rp3_spearman_rate_14d,marcel_il,,INSUFFICIENT,n=5
2026-07-27,forward_accuracy,rprs2_spearman_total_14d,all,0.2294,INFO,anchor=2026-07-13 fwd_days=14 n=168 app_floor=3 proj=RoS-total (rank-only; incl sv/hld)
2026-07-27,forward_accuracy,rprs2_spearman_rate_14d,all,0.2544,INFO,n=168 vs fwd fp/appearance
2026-07-27,forward_accuracy,window_21d,all,21,INFO,anchor=2026-07-06 fwd_days=21
2026-07-27,forward_accuracy,rh3_spearman_rate_21d,all,0.1514,INFO,anchor=2026-07-06 fwd_days=21 n=302 pa_floor=25 (survivorship: conditional on volume)
2026-07-27,forward_accuracy,rh3_spearman_total_21d,all,0.3487,INFO,n=302 rate-model vs fwd TOTAL fp
2026-07-27,forward_accuracy,rh3_vs_prior_delta_21d,all,0.0465,INFO,n=302 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-27,forward_accuracy,rh3_bias_21d,T1_low,-0.0196,INFO,n=101 MAE=0.184
2026-07-27,forward_accuracy,rh3_bias_21d,T2_mid,0.0015,INFO,n=100 MAE=0.201
2026-07-27,forward_accuracy,rh3_bias_21d,T3_high,0.0643,INFO,n=101 MAE=0.175
2026-07-27,forward_accuracy,rh3_spearman_rate_21d,C,0.1808,INFO,n=37 (position backfilled from latest snapshot)
2026-07-27,forward_accuracy,rh3_spearman_rate_21d,non_C,0.1365,INFO,n=265 (position backfilled from latest snapshot)
2026-07-27,forward_accuracy,rp3_spearman_rate_21d,all,0.3962,INSUFFICIENT,anchor=2026-07-06 fwd_days=21 n=23 start_floor=4 (survivorship: conditional on volume)
2026-07-27,forward_accuracy,rp3_spearman_total_21d,all,0.3962,INFO,n=23 rate-model vs fwd TOTAL fp
2026-07-27,forward_accuracy,rp3_spearman_rate_21d,data_driven,0.3962,INFO,n=23 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-27,forward_accuracy,rprs2_spearman_total_21d,all,0.2822,INFO,anchor=2026-07-06 fwd_days=21 n=162 app_floor=5 proj=RoS-total (rank-only; incl sv/hld)
2026-07-27,forward_accuracy,rprs2_spearman_rate_21d,all,0.2952,INFO,n=162 vs fwd fp/appearance
2026-07-27,forward_accuracy,window_28d,all,28,INFO,anchor=2026-06-29 fwd_days=28
2026-07-27,forward_accuracy,rh3_spearman_rate_28d,all,0.1713,INFO,anchor=2026-06-29 fwd_days=28 n=297 pa_floor=34 (survivorship: conditional on volume)
2026-07-27,forward_accuracy,rh3_spearman_total_28d,all,0.3915,INFO,n=297 rate-model vs fwd TOTAL fp
2026-07-27,forward_accuracy,rh3_vs_prior_delta_28d,all,0.0496,INFO,n=297 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-27,forward_accuracy,rh3_bias_28d,T1_low,-0.0392,INFO,n=99 MAE=0.180
2026-07-27,forward_accuracy,rh3_bias_28d,T2_mid,-0.0261,INFO,n=99 MAE=0.152
2026-07-27,forward_accuracy,rh3_bias_28d,T3_high,0.0444,INFO,n=99 MAE=0.157
2026-07-27,forward_accuracy,rh3_spearman_rate_28d,C,0.0725,INFO,n=37 (position backfilled from latest snapshot)
2026-07-27,forward_accuracy,rh3_spearman_rate_28d,non_C,0.1788,INFO,n=260 (position backfilled from latest snapshot)
2026-07-27,forward_accuracy,rp3_spearman_rate_28d,all,0.3056,INFO,anchor=2026-06-29 fwd_days=28 n=107 start_floor=4 (survivorship: conditional on volume)
2026-07-27,forward_accuracy,rp3_spearman_total_28d,all,0.3105,INFO,n=107 rate-model vs fwd TOTAL fp
2026-07-27,forward_accuracy,rp3_vs_prior_delta_28d,all,0.0918,INFO,n=107 spearman(model)-spearman(prior); >0 = in-season layer earning
2026-07-27,forward_accuracy,rp3_bias_28d,T1_low,-1.2775,INFO,n=36 MAE=4.119
2026-07-27,forward_accuracy,rp3_bias_28d,T2_mid,-0.8019,INFO,n=35 MAE=3.956
2026-07-27,forward_accuracy,rp3_bias_28d,T3_high,-0.229,INFO,n=36 MAE=4.376
2026-07-27,forward_accuracy,rp3_spearman_rate_28d,data_driven,0.3014,INFO,n=104 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-27,forward_accuracy,rp3_spearman_rate_28d,marcel_il,,INSUFFICIENT,n=3 (tag backfilled from latest snapshot — approx for old anchors)
2026-07-27,forward_accuracy,rprs2_spearman_total_28d,all,0.3164,INFO,anchor=2026-06-29 fwd_days=28 n=162 app_floor=7 proj=RoS-total (rank-only; incl sv/hld)
2026-07-27,forward_accuracy,rprs2_spearman_rate_28d,all,0.3256,INFO,n=162 vs fwd fp/appearance
2026-07-27,forward_accuracy,vol_h_spearman_volD17,model,0.8079,INFO,anchor=2026-07-10 fwd_days=17 n=374; naive(backward PA pace)=0.691
2026-07-27,forward_accuracy,vol_h_spearman_volD17,naive,0.6913,INFO,backward season PA-pace comparator
2026-07-27,forward_accuracy,vol_h_edge_vs_naive_volD17,all,0.1166,INFO,validated 2026-07-09 at +0.074 — watch for decay
2026-07-27,forward_accuracy,vol_sp_spearman_volD17,model,0.5775,INFO,anchor=2026-07-10 fwd_days=17 n=201
2026-07-27,forward_accuracy,vol_sp_spearman_volD17,naive,0.5057,INFO,backward season GS-pace comparator
2026-07-27,forward_accuracy,vol_sp_edge_vs_naive_volD17,all,0.0718,INFO,validated 2026-07-09 at +0.100 — watch for decay
2026-07-27,data_health,il_join_match_rate,all_years,0.2813,PASS,healthy ~0.27-0.32; the 2026-07-09 dead-join bug read 0.0045 (n=31079)
2026-07-27,data_health,il_join_match_rate,2026,0.183,PASS,ratio 0.64 vs prior-year same-split-day comparator 0.287 (n=2492); collapse (<0.25x) = dead join
2026-07-27,data_health,il_grid_coverage,rolling_pitchers,0,PASS,0/176 substrate grid cells absent from IL cache
2026-07-27,data_health,il_grid_coverage,rolling_hitters,0,PASS,0/176 substrate grid cells absent from IL cache
2026-07-27,data_health,il_grid_coverage,rolling_relievers,0,PASS,0/176 substrate grid cells absent from IL cache
2026-07-27,data_health,il_tx_json_freshness,file_mtime,2,PASS,proves the STALE_AFTER_DAYS self-refresh is running (in-season natural cycle ~4d)
2026-07-27,data_health,il_tx_json_freshness,newest_event,3,PASS,newest IL event 2026-07-24 (WARN-only: ASG break / transaction lulls are legitimate)
2026-07-27,data_health,ros_opp_xwoba_nan_rate,2026,0.1392,PASS,fraction of 2026 rolling rows with no schedule-strength value pre-fill (n=2492)
2026-07-27,data_health,ros_cache_split_day_lag,vs_rolling_grid,2,PASS,"rolling 2026 max split_day=123; ros max split_day=121, season day=123"
2026-07-27,data_health,ros_cache_split_day_lag,vs_calendar,2,PASS,"ros max split_day=121, season day=123 (weekly grid: some lag is normal)"
2026-07-27,data_health,statcast_max_date_lag_days,all,1,PASS,max date 2026-07-26 (gf bridge should keep this at ~1 day)
2026-07-27,data_health,boxscore_hitters_lag_days,all,1,PASS,max date 2026-07-26
2026-07-27,data_health,boxscore_pitchers_lag_days,all,1,PASS,max date 2026-07-26
2026-07-27,data_health,fg_scrape_silent_fail,fg_pit_2026_current.csv,13,FAIL,mtime-based; daily step (0.8) — FG scrape appears to be SILENTLY FAILING (13d since last successful update; it exits 0 on chromedriver crash). Run scripts/_oneoff/fg_2026_current.py in an interactive shell with a working Chrome.
2026-07-27,data_health,fg_proj_cache_missing_days_14d,all,0,PASS,missing: none
2026-07-27,data_health,fg_proj_cache_systems_latest,2026-07-27,7,WARN,7/8 systems; absent: steamerr_bat
2026-07-27,data_health,proj_rowcount_delta_7d,rh3,0.0107,PASS,467 rows @ 2026-07-20 -> 472 rows @ 2026-07-27
2026-07-27,data_health,proj_rowcount_delta_7d,rp3,0.0113,PASS,353 rows @ 2026-07-20 -> 357 rows @ 2026-07-27
2026-07-27,data_health,proj_rowcount_delta_7d,rprs2,0.0147,PASS,341 rows @ 2026-07-20 -> 346 rows @ 2026-07-27
2026-07-27,data_health,proj_volume_fill_rate,hitter,1.0,PASS,472/472 rows @ 2026-07-27 (tail-rank players legitimately lack a volume row)
2026-07-27,data_health,proj_volume_fill_rate,sp,0.7591,PASS,271/357 rows @ 2026-07-27 (tail-rank players legitimately lack a volume row)
2026-07-27,pipeline_staleness,console_data_freshness,all,0.0,PASS,console_data.json vs newest input xfp_rprs2_projections.csv; hours behind (>0 = stale decision console — the 2026-07-18 trap)
2026-07-27,pipeline_staleness,tri_nightly_freshness,nightly_json,0.1,PASS,freshest triangulate_nightly_2026-07-27.json; age hours (>=26h = nightly not running)
2026-07-27,pipeline_staleness,tri_nightly_freshness,cards_sidecar,1,PASS,triangulate_nightly_2026-07-27_cards.json present
2026-07-27,pipeline_staleness,publish_freshness,index,0.1,PASS,hours behind console_data.json (>26h = stuck publish)
2026-07-27,pipeline_staleness,publish_freshness,matchup,0.0,PASS,hours behind console_data.json (>26h = stuck publish)
2026-07-27,pipeline_staleness,publish_freshness,triangulate,0.0,PASS,hours behind console_data.json (>26h = stuck publish)
2026-07-27,pipeline_staleness,publish_freshness,xfp_board,0.0,PASS,hours behind console_data.json (>26h = stuck publish)
2026-07-27,pipeline_staleness,espn_snapshot_ttl,all,23.0,PASS,oldest free_agents_2000.pkl age minutes vs TTL 240min (WARN >960min = stale snapshot lingering)
2026-07-27,pipeline_staleness,trajectory_endpoint,all,0,PASS,max endpoint 2026-07-27 vs file date 2026-07-27 via traj_last_label MM-DD endpoints (gap >3d = frozen 04-25->06-20 trajectory class)
2026-07-27,pipeline_staleness,golden_stash_leftover,all,0,PASS,no .golden_stash dir (nothing stashed)
